,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
11158,Neal Pionk,NEAL.PIONK,8480145,1995-07-29,23.0,D,D,R,NYR,20182019,R,69.0,109.27,1.58,33.13,2.0,10.0,1.0,13.0,13.0,19.0,31.0
11159,Nelson Nogier,NELSON.NOGIER,8478031,1996-05-27,22.0,D,D,R,WPG,20182019,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,Nic Dowd,NIC.DOWD,8475343,1990-05-27,28.0,C,F,R,WSH,20182019,R,63.0,0.77,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,Nic Petan,NIC.PETAN,8477464,1995-03-22,23.0,C,F,L,TOR,20182019,R,5.0,7.92,1.58,38.46,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11162,Nic Petan,NIC.PETAN,8477464,1995-03-22,23.0,C,F,L,WPG,20182019,R,13.0,0.53,0.04,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11163,Nick Bjugstad,NICK.BJUGSTAD,8475760,1992-07-17,26.0,C,F,R,FLA,20182019,R,32.0,56.87,1.78,29.1,1.0,1.0,1.0,3.0,10.0,14.0,14.0
11164,Nick Bjugstad,NICK.BJUGSTAD,8475760,1992-07-17,26.0,C,F,R,PIT,20182019,R,31.0,38.88,1.25,27.7,1.0,1.0,1.0,3.0,7.0,10.0,12.0
11165,Nick Bonino,NICK.BONINO,8474009,1988-04-20,30.0,C,F,L,NSH,20182019,R,80.0,133.83,1.67,31.72,3.0,0.0,0.0,3.0,19.0,23.0,27.0
11166,Nick Cousins,NICK.COUSINS,8476393,1993-07-20,25.0,C,F,L,ARI,20182019,R,80.0,68.2,0.85,16.06,1.0,2.0,0.0,3.0,6.0,9.0,10.0
11167,Nick Foligno,NICK.FOLIGNO,8473422,1987-10-31,30.0,L,F,L,CBJ,20182019,R,70.0,177.6,2.54,51.71,2.0,1.0,2.0,5.0,23.0,30.0,32.0
11168,Nick Holden,NICK.HOLDEN,8474207,1987-05-15,31.0,D,D,L,VGK,20182019,R,61.0,5.4,0.09,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11169,Nick Jensen,NICK.JENSEN,8475324,1990-09-21,27.0,D,D,R,DET,20182019,R,58.0,5.57,0.1,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11170,Nick Jensen,NICK.JENSEN,8475324,1990-09-21,27.0,D,D,R,WSH,20182019,R,20.0,0.13,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11171,Nick Lappin,NICK.LAPPIN,8479250,1992-11-01,25.0,R,F,R,N.J,20182019,R,11.0,13.18,1.2,24.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11172,Nick Leddy,NICK.LEDDY,8475181,1991-03-20,27.0,D,D,L,NYI,20182019,R,80.0,228.3,2.85,58.49,0.0,7.0,3.0,10.0,31.0,45.0,70.0
11173,Nick Paul,NICK.PAUL,8477426,1995-03-20,23.0,L,F,L,OTT,20182019,R,19.0,0.53,0.03,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,Nick Ritchie,NICK.RITCHIE,8477941,1995-12-05,22.0,L,F,L,ANA,20182019,R,60.0,106.32,1.77,41.09,2.0,6.0,1.0,9.0,21.0,31.0,39.0
11175,Nick Schmaltz,NICK.SCHMALTZ,8477951,1996-02-23,22.0,C,F,R,ARI,20182019,R,17.0,58.95,3.47,63.59,4.0,1.0,2.0,7.0,9.0,11.0,15.0
11176,Nick Schmaltz,NICK.SCHMALTZ,8477951,1996-02-23,22.0,C,F,R,CHI,20182019,R,22.0,59.95,2.73,54.41,0.0,0.0,0.0,0.0,7.0,10.0,13.0
11177,Nick Seeler,NICK.SEELER,8476372,1993-06-03,25.0,D,D,L,MIN,20182019,R,69.0,2.43,0.04,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11178,Nicklas Backstrom,NICKLAS.BACKSTROM,8473563,1987-11-23,30.0,C,F,L,WSH,20182019,R,79.0,294.23,3.72,75.64,6.0,9.0,9.0,24.0,33.0,45.0,48.0
11179,Nico Hischier,NICO.HISCHIER,8480002,1999-01-04,19.0,C,F,L,N.J,20182019,R,69.0,197.35,2.86,52.2,3.0,3.0,4.0,10.0,27.0,42.0,46.0
11180,Nico Sturm,NICO.STURM,8481477,1995-05-03,23.0,C,F,L,MIN,20182019,R,2.0,0.23,0.12,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11181,Nicolas Aube-Kubel,NICOLAS.AUBE-KUBEL,8477979,1996-05-10,22.0,R,F,R,PHI,20182019,R,9.0,0.43,0.05,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,Nicolas Deslauriers,NICOLAS.DESLAURIERS,8475235,1991-02-22,27.0,L,F,L,MTL,20182019,R,47.0,1.52,0.03,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11183,Nicolas Roy,NICOLAS.ROY,8478462,1997-02-05,21.0,C,F,R,CAR,20182019,R,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11184,Nikita Kucherov,NIKITA.KUCHEROV,8476453,1993-06-17,25.0,R,F,L,T.B,20182019,R,81.0,298.78,3.69,74.82,15.0,20.0,14.0,49.0,64.0,99.0,130.0
11185,Nikita Scherbak,NIKITA.SCHERBAK,8477957,1995-12-30,22.0,R,F,L,L.A,20182019,R,8.0,0.58,0.07,1.73,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11186,Nikita Soshnikov,NIKITA.SOSHNIKOV,8478373,1993-10-14,24.0,R,F,L,STL,20182019,R,5.0,0.13,0.03,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,Nikita Zadorov,NIKITA.ZADOROV,8477507,1995-04-16,23.0,D,D,L,COL,20182019,R,70.0,4.9,0.07,1.29,0.0,0.0,0.0,0.0,2.0,2.0,2.0
11188,Nikita Zaitsev,NIKITA.ZAITSEV,8479458,1991-10-29,26.0,D,D,R,TOR,20182019,R,77.0,5.62,0.07,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,Niklas Hjalmarsson,NIKLAS.HJALMARSSON,8471769,1987-06-06,31.0,D,D,L,ARI,20182019,R,81.0,1.25,0.02,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,Niklas Kronwall,NIKLAS.KRONWALL,8468509,1981-01-12,37.0,D,D,L,DET,20182019,R,77.0,129.05,1.68,37.64,1.0,5.0,2.0,8.0,11.0,14.0,18.0
11191,Nikolaj Ehlers,NIKOLAJ.EHLERS,8477940,1996-02-14,22.0,L,F,L,WPG,20182019,R,61.0,80.25,1.32,26.8,2.0,3.0,2.0,7.0,12.0,16.0,26.0
11192,Nikolay Goldobin,NIKOLAY.GOLDOBIN,8477958,1995-10-07,22.0,R,F,L,VAN,20182019,R,61.0,159.8,2.62,46.57,1.0,5.0,3.0,9.0,18.0,31.0,37.0
11193,Nino Niederreiter,NINO.NIEDERREITER,8475799,1992-09-08,26.0,R,F,L,CAR,20182019,R,34.0,88.17,2.59,60.13,3.0,2.0,1.0,6.0,10.0,14.0,17.0
11194,Nino Niederreiter,NINO.NIEDERREITER,8475799,1992-09-08,26.0,R,F,L,MIN,20182019,R,43.0,93.22,2.17,43.57,3.0,4.0,1.0,8.0,13.0,20.0,25.0
11195,Noah Hanifin,NOAH.HANIFIN,8478396,1997-01-25,21.0,D,D,L,CGY,20182019,R,78.0,89.45,1.15,20.61,1.0,1.0,3.0,5.0,12.0,14.0,20.0
11196,Noah Juulsen,NOAH.JUULSEN,8478454,1997-04-02,21.0,D,D,R,MTL,20182019,R,21.0,0.67,0.03,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11197,Noel Acciari,NOEL.ACCIARI,8478569,1991-12-01,26.0,C,F,R,BOS,20182019,R,71.0,3.08,0.04,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,Nolan Patrick,NOLAN.PATRICK,8479974,1998-09-19,19.0,C,F,R,PHI,20182019,R,70.0,116.27,1.66,32.04,1.0,0.0,1.0,2.0,19.0,23.0,27.0
11199,Oliver Bjorkstrand,OLIVER.BJORKSTRAND,8477416,1995-04-10,23.0,R,F,R,CBJ,20182019,R,75.0,95.82,1.28,26.73,5.0,0.0,0.0,5.0,24.0,35.0,41.0
11200,Oliver Ekman-Larsson,OLIVER.EKMAN-LARSSON,8475171,1991-07-17,27.0,D,D,L,ARI,20182019,R,80.0,277.72,3.47,65.97,5.0,9.0,5.0,19.0,46.0,63.0,98.0
11201,Oliver Kylington,OLIVER.KYLINGTON,8478430,1997-05-19,21.0,D,D,L,CGY,20182019,R,38.0,0.73,0.02,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,Olli Maatta,OLLI.MAATTA,8476874,1994-08-22,24.0,D,D,L,PIT,20182019,R,60.0,49.02,0.82,17.99,1.0,0.0,3.0,4.0,6.0,9.0,13.0
11203,Ondrej Kase,ONDREJ.KASE,8478131,1995-11-08,22.0,R,F,R,ANA,20182019,R,30.0,65.78,2.19,45.7,1.0,0.0,3.0,4.0,13.0,16.0,22.0
11204,Ondrej Palat,ONDREJ.PALAT,8476292,1991-03-28,27.0,L,F,L,T.B,20182019,R,63.0,128.13,2.03,42.44,2.0,4.0,2.0,8.0,11.0,18.0,22.0
11205,Oscar Fantenberg,OSCAR.FANTENBERG,8480147,1991-10-07,26.0,D,D,L,CGY,20182019,R,15.0,5.17,0.34,7.55,0.0,0.0,0.0,0.0,2.0,3.0,3.0
11206,Oscar Fantenberg,OSCAR.FANTENBERG,8480147,1991-10-07,26.0,D,D,L,L.A,20182019,R,43.0,10.07,0.23,4.96,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11207,Oscar Klefbom,OSCAR.KLEFBOM,8476472,1993-07-20,25.0,D,D,L,EDM,20182019,R,61.0,159.47,2.61,59.74,1.0,4.0,6.0,11.0,27.0,36.0,58.0
11208,Oscar Lindberg,OSCAR.LINDBERG,8475715,1991-10-29,26.0,C,F,L,OTT,20182019,R,18.0,0.47,0.03,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11209,Oscar Lindberg,OSCAR.LINDBERG,8475715,1991-10-29,26.0,C,F,L,VGK,20182019,R,35.0,22.53,0.64,12.7,0.0,0.0,1.0,1.0,1.0,1.0,3.0
11210,Oskar Lindblom,OSKAR.LINDBLOM,8478067,1996-08-15,22.0,L,F,L,PHI,20182019,R,79.0,86.07,1.09,21.65,2.0,1.0,0.0,3.0,26.0,34.0,38.0
11211,Oskar Sundqvist,OSKAR.SUNDQVIST,8476897,1994-03-23,24.0,C,F,R,STL,20182019,R,73.0,27.87,0.38,8.44,0.0,0.0,1.0,1.0,6.0,7.0,9.0
11212,P.K. Subban,P.K..SUBBAN,8474056,1989-05-13,29.0,D,D,R,NSH,20182019,R,62.0,157.88,2.55,47.3,2.0,3.0,4.0,9.0,31.0,42.0,63.0
11213,Par Lindholm,PAR.LINDHOLM,8480944,1991-10-05,26.0,C,F,L,TOR,20182019,R,57.0,3.7,0.06,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,Par Lindholm,PAR.LINDHOLM,8480944,1991-10-05,26.0,C,F,L,WPG,20182019,R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,Patric Hornqvist,PATRIC.HORNQVIST,8471887,1987-01-01,31.0,R,F,R,PIT,20182019,R,68.0,186.9,2.75,59.92,6.0,1.0,5.0,12.0,48.0,58.0,65.0
11216,Patrice Bergeron,PATRICE.BERGERON,8470638,1985-07-24,33.0,C,F,R,BOS,20182019,R,65.0,208.88,3.21,66.12,9.0,8.0,11.0,28.0,51.0,80.0,100.0
11217,Patrick Eaves,PATRICK.EAVES,8470622,1984-05-01,34.0,R,F,R,ANA,20182019,R,7.0,10.93,1.56,32.98,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11218,Patrick Kane,PATRICK.KANE,8474141,1988-11-19,29.0,R,F,L,CHI,20182019,R,79.0,294.52,3.73,76.2,9.0,13.0,7.0,29.0,86.0,109.0,147.0
11219,Patrick Marleau,PATRICK.MARLEAU,8466139,1979-09-15,39.0,C,F,L,TOR,20182019,R,78.0,143.8,1.84,40.63,3.0,4.0,2.0,9.0,26.0,35.0,42.0
11220,Patrick Maroon,PATRICK.MAROON,8474034,1988-04-23,30.0,L,F,L,STL,20182019,R,73.0,143.4,1.96,41.61,2.0,5.0,4.0,11.0,23.0,36.0,38.0
11221,Patrick Russell,PATRICK.RUSSELL,8479466,1993-01-04,25.0,R,F,R,EDM,20182019,R,6.0,1.05,0.18,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11222,Patrik Berglund,PATRIK.BERGLUND,8473534,1988-06-02,30.0,C,F,L,BUF,20182019,R,23.0,12.58,0.55,9.96,0.0,0.0,0.0,0.0,0.0,3.0,3.0
11223,Patrik Laine,PATRIK.LAINE,8479339,1998-04-19,20.0,R,F,R,WPG,20182019,R,81.0,282.97,3.49,69.75,14.0,6.0,2.0,22.0,92.0,138.0,183.0
11224,Patrik Nemeth,PATRIK.NEMETH,8475747,1992-02-08,26.0,D,D,L,COL,20182019,R,74.0,1.2,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,Paul Byron,PAUL.BYRON,8474038,1989-04-27,29.0,L,F,L,MTL,20182019,R,52.0,60.35,1.16,22.66,0.0,0.0,1.0,1.0,4.0,6.0,7.0
11226,Paul Carey,PAUL.CAREY,8474008,1988-09-24,29.0,C,F,L,BOS,20182019,R,2.0,0.27,0.13,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11227,Paul Carey,PAUL.CAREY,8474008,1988-09-24,29.0,C,F,L,OTT,20182019,R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,Paul Ladue,PAUL.LADUE,8476983,1992-09-06,26.0,D,D,R,L.A,20182019,R,31.0,2.12,0.07,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11229,Paul Stastny,PAUL.STASTNY,8471669,1985-12-27,32.0,C,F,L,VGK,20182019,R,50.0,100.07,2.0,45.6,1.0,0.0,3.0,4.0,6.0,10.0,13.0
11230,Pavel Buchnevich,PAVEL.BUCHNEVICH,8477402,1995-04-17,23.0,L,F,L,NYR,20182019,R,61.0,124.98,2.05,43.55,7.0,2.0,4.0,13.0,22.0,27.0,42.0
11231,Pavel Zacha,PAVEL.ZACHA,8478401,1997-04-06,21.0,C,F,L,N.J,20182019,R,60.0,103.77,1.73,30.87,4.0,1.0,1.0,6.0,15.0,21.0,27.0
11232,Peter Cehlarik,PETER.CEHLARIK,8477417,1995-08-02,23.0,L,F,L,BOS,20182019,R,20.0,24.53,1.23,25.46,1.0,0.0,0.0,1.0,4.0,8.0,10.0
11233,Phil Kessel,PHIL.KESSEL,8473548,1987-10-02,30.0,C,F,R,PIT,20182019,R,81.0,263.93,3.26,71.21,12.0,11.0,13.0,36.0,54.0,67.0,100.0
11234,Phil Varone,PHIL.VARONE,8475321,1990-12-04,27.0,C,F,L,PHI,20182019,R,47.0,1.68,0.04,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11235,Philippe Myers,PHILIPPE.MYERS,8479026,1997-01-25,21.0,D,D,R,PHI,20182019,R,21.0,2.3,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11236,Phillip Danault,PHILLIP.DANAULT,8476479,1993-02-24,25.0,L,F,L,MTL,20182019,R,77.0,39.37,0.51,10.2,0.0,3.0,1.0,4.0,3.0,4.0,6.0
11237,Phillip Di Giuseppe,PHILLIP.DI GIUSEPPE,8476858,1993-10-09,24.0,L,F,L,CAR,20182019,R,21.0,9.47,0.45,8.74,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11238,Phillip Di Giuseppe,PHILLIP.DI GIUSEPPE,8476858,1993-10-09,24.0,L,F,L,NSH,20182019,R,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11239,Pierre-Edouard Bellemare,PIERRE-EDOUARD.BELLEMARE,8477930,1985-03-06,33.0,L,F,L,VGK,20182019,R,76.0,5.42,0.07,1.47,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11240,Pierre-Luc Dubois,PIERRE-LUC.DUBOIS,8479400,1998-06-24,20.0,L,F,L,CBJ,20182019,R,78.0,186.02,2.38,49.71,2.0,3.0,5.0,10.0,18.0,30.0,37.0
11241,Pontus Aberg,PONTUS.ABERG,8476857,1993-09-23,24.0,L,F,R,ANA,20182019,R,37.0,76.78,2.08,43.32,3.0,1.0,0.0,4.0,16.0,24.0,33.0
11242,Pontus Aberg,PONTUS.ABERG,8476857,1993-09-23,24.0,L,F,R,MIN,20182019,R,22.0,45.35,2.06,36.89,0.0,1.0,2.0,3.0,5.0,8.0,12.0
11243,Quinn Hughes,QUINN.HUGHES,8480800,1999-10-14,18.0,D,D,L,VAN,20182019,R,5.0,6.4,1.28,33.05,0.0,2.0,0.0,2.0,0.0,0.0,1.0
11244,Radek Faksa,RADEK.FAKSA,8476889,1994-01-09,24.0,C,F,L,DAL,20182019,R,79.0,69.58,0.88,20.13,1.0,2.0,0.0,3.0,8.0,11.0,12.0
11245,Radim Simek,RADIM.SIMEK,8480160,1992-09-20,25.0,D,D,L,S.J,20182019,R,40.0,2.05,0.05,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11246,Radko Gudas,RADKO.GUDAS,8475462,1990-06-05,28.0,D,D,R,PHI,20182019,R,75.0,1.35,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247,Rasmus Andersson,RASMUS.ANDERSSON,8478397,1996-10-27,21.0,D,D,R,CGY,20182019,R,78.0,78.57,1.01,18.56,0.0,2.0,0.0,2.0,16.0,18.0,26.0
11248,Rasmus Dahlin,RASMUS.DAHLIN,8480839,2000-04-13,18.0,D,D,L,BUF,20182019,R,81.0,228.7,2.82,57.25,5.0,7.0,9.0,21.0,39.0,50.0,64.0
11249,Rasmus Ristolainen,RASMUS.RISTOLAINEN,8477499,1994-10-27,23.0,D,D,R,BUF,20182019,R,77.0,228.28,2.96,59.02,1.0,12.0,4.0,17.0,44.0,55.0,78.0
11250,Reid Boucher,REID.BOUCHER,8476423,1993-09-08,25.0,C,F,L,VAN,20182019,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11251,Reilly Smith,REILLY.SMITH,8475191,1991-04-01,27.0,R,F,L,VGK,20182019,R,74.0,181.1,2.45,52.73,3.0,7.0,3.0,13.0,32.0,41.0,49.0
11252,Rem Pitlick,REM.PITLICK,8479514,1997-04-02,21.0,C,F,L,NSH,20182019,R,1.0,0.07,0.07,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,Remi Elie,REMI.ELIE,8477461,1995-04-16,23.0,L,F,L,BUF,20182019,R,16.0,1.08,0.07,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11254,Richard Panik,RICHARD.PANIK,8475209,1991-02-07,27.0,R,F,L,ARI,20182019,R,74.0,145.53,1.97,37.16,0.0,0.0,2.0,2.0,13.0,24.0,25.0
11255,Rickard Rakell,RICKARD.RAKELL,8476483,1993-05-05,25.0,R,F,R,ANA,20182019,R,69.0,164.63,2.39,56.97,6.0,4.0,3.0,13.0,42.0,51.0,63.0
11256,Riley Nash,RILEY.NASH,8474062,1989-05-09,29.0,C,F,R,CBJ,20182019,R,74.0,6.08,0.08,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11257,Riley Sheahan,RILEY.SHEAHAN,8475772,1991-12-07,26.0,C,F,L,FLA,20182019,R,33.0,2.28,0.07,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,Riley Sheahan,RILEY.SHEAHAN,8475772,1991-12-07,26.0,C,F,L,PIT,20182019,R,49.0,2.05,0.04,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,Riley Stillman,RILEY.STILLMAN,8479388,1998-03-09,20.0,D,D,L,FLA,20182019,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,Robby Fabbri,ROBBY.FABBRI,8477952,1996-01-22,22.0,C,F,L,STL,20182019,R,32.0,28.68,0.9,18.35,0.0,0.0,0.0,0.0,1.0,4.0,4.0
11261,Robert Bortuzzo,ROBERT.BORTUZZO,8474145,1989-03-18,29.0,D,D,R,STL,20182019,R,59.0,2.22,0.04,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11262,Robert Hagg,ROBERT.HAGG,8477462,1995-02-08,23.0,D,D,L,PHI,20182019,R,80.0,3.58,0.04,0.89,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11263,Robert Thomas,ROBERT.THOMAS,8480023,1999-07-02,19.0,C,F,R,STL,20182019,R,70.0,87.47,1.25,25.9,3.0,1.0,3.0,7.0,12.0,13.0,22.0
11264,Rocco Grimaldi,ROCCO.GRIMALDI,8476428,1993-02-08,25.0,C,F,R,NSH,20182019,R,52.0,1.52,0.03,0.57,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11265,Roman Josi,ROMAN.JOSI,8474600,1990-06-01,28.0,D,D,L,NSH,20182019,R,81.0,237.58,2.93,55.48,1.0,7.0,2.0,10.0,49.0,67.0,92.0
11266,Roman Polak,ROMAN.POLAK,8471392,1986-04-28,32.0,D,D,R,DAL,20182019,R,75.0,2.67,0.04,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,Ron Hainsey,RON.HAINSEY,8468493,1981-03-24,37.0,D,D,L,TOR,20182019,R,77.0,3.68,0.05,1.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11268,Roope Hintz,ROOPE.HINTZ,8478449,1996-11-17,21.0,L,F,L,DAL,20182019,R,57.0,100.93,1.77,41.57,3.0,2.0,1.0,6.0,19.0,22.0,27.0
11269,Ross Johnston,ROSS.JOHNSTON,8477527,1994-02-18,24.0,L,F,L,NYI,20182019,R,17.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11270,Rourke Chartier,ROURKE.CHARTIER,8478078,1996-04-03,22.0,C,F,L,S.J,20182019,R,12.0,0.4,0.03,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11271,Rudolfs Balcers,RUDOLFS.BALCERS,8478870,1997-04-08,21.0,L,F,L,OTT,20182019,R,34.0,51.85,1.53,32.66,3.0,1.0,0.0,4.0,8.0,9.0,12.0
11272,Ryan Callahan,RYAN.CALLAHAN,8471339,1985-03-21,33.0,R,F,R,T.B,20182019,R,52.0,5.9,0.11,2.26,1.0,0.0,0.0,1.0,1.0,1.0,1.0
11273,Ryan Carpenter,RYAN.CARPENTER,8477846,1991-01-18,27.0,C,F,R,VGK,20182019,R,68.0,13.43,0.2,4.01,0.0,0.0,0.0,0.0,2.0,2.0,2.0
11274,Ryan Donato,RYAN.DONATO,8477987,1996-04-09,22.0,C,F,L,BOS,20182019,R,34.0,72.32,2.13,43.96,3.0,0.0,0.0,3.0,12.0,17.0,19.0
11275,Ryan Donato,RYAN.DONATO,8477987,1996-04-09,22.0,C,F,L,MIN,20182019,R,22.0,41.92,1.91,38.43,0.0,1.0,3.0,4.0,6.0,10.0,16.0
11276,Ryan Dzingel,RYAN.DZINGEL,8476288,1992-03-09,26.0,C,F,L,CBJ,20182019,R,19.0,12.58,0.66,16.45,1.0,0.0,0.0,1.0,1.0,1.0,1.0
11277,Ryan Dzingel,RYAN.DZINGEL,8476288,1992-03-09,26.0,C,F,L,OTT,20182019,R,56.0,124.35,2.22,47.26,4.0,4.0,2.0,10.0,19.0,21.0,28.0
11278,Ryan Ellis,RYAN.ELLIS,8475176,1991-01-03,27.0,D,D,R,NSH,20182019,R,81.0,169.2,2.09,39.51,1.0,3.0,1.0,5.0,35.0,51.0,66.0
11279,Ryan Getzlaf,RYAN.GETZLAF,8470612,1985-05-10,33.0,C,F,R,ANA,20182019,R,67.0,176.45,2.63,58.06,1.0,1.0,9.0,11.0,26.0,46.0,65.0
11280,Ryan Graves,RYAN.GRAVES,8477435,1995-05-21,23.0,D,D,L,COL,20182019,R,26.0,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,Ryan Hartman,RYAN.HARTMAN,8477451,1994-09-20,23.0,R,F,R,NSH,20182019,R,64.0,21.05,0.33,5.86,0.0,0.0,0.0,0.0,1.0,3.0,3.0
11282,Ryan Hartman,RYAN.HARTMAN,8477451,1994-09-20,23.0,R,F,R,PHI,20182019,R,19.0,0.47,0.02,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11283,Ryan Johansen,RYAN.JOHANSEN,8475793,1992-07-31,26.0,C,F,R,NSH,20182019,R,79.0,234.88,2.97,56.71,0.0,5.0,8.0,13.0,24.0,26.0,39.0
11284,Ryan Kesler,RYAN.KESLER,8470616,1984-08-31,34.0,C,F,R,ANA,20182019,R,60.0,102.22,1.7,36.37,1.0,2.0,0.0,3.0,11.0,18.0,23.0
11285,Ryan Kuffner,RYAN.KUFFNER,8481426,1996-06-12,22.0,L,F,L,DET,20182019,R,10.0,8.95,0.89,28.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,Ryan Lindgren,RYAN.LINDGREN,8479324,1998-02-11,20.0,D,D,L,NYR,20182019,R,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,Ryan Lomberg,RYAN.LOMBERG,8479066,1994-12-09,23.0,L,F,L,CGY,20182019,R,4.0,1.77,0.44,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,Ryan McDonagh,RYAN.MCDONAGH,8474151,1989-06-13,29.0,D,D,L,T.B,20182019,R,81.0,51.38,0.63,12.87,0.0,1.0,1.0,2.0,2.0,2.0,7.0
11289,Ryan Murphy,RYAN.MURPHY,8476465,1993-03-31,25.0,D,D,R,MIN,20182019,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,Ryan Murphy,RYAN.MURPHY,8476465,1993-03-31,25.0,D,D,R,N.J,20182019,R,1.0,2.87,2.87,37.72,0.0,1.0,0.0,1.0,0.0,0.0,1.0
11291,Ryan Murray,RYAN.MURRAY,8476850,1993-09-27,24.0,D,D,L,CBJ,20182019,R,54.0,33.57,0.62,12.12,0.0,1.0,0.0,1.0,3.0,4.0,6.0
11292,Ryan Nugent-Hopkins,RYAN.NUGENT-HOPKINS,8476454,1993-04-12,25.0,C,F,L,EDM,20182019,R,82.0,262.77,3.2,73.72,8.0,4.0,14.0,26.0,44.0,60.0,86.0
11293,Ryan O'Reilly,RYAN.O'REILLY,8475158,1991-02-07,27.0,C,F,L,STL,20182019,R,81.0,231.62,2.86,59.18,6.0,7.0,8.0,21.0,46.0,57.0,73.0
11294,Ryan Poehling,RYAN.POEHLING,8480068,1999-01-03,19.0,C,F,L,MTL,20182019,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,Ryan Pulock,RYAN.PULOCK,8477506,1994-10-06,23.0,D,D,R,NYI,20182019,R,80.0,154.25,1.93,39.52,3.0,4.0,3.0,10.0,33.0,45.0,66.0
11296,Ryan Reaves,RYAN.REAVES,8471817,1987-01-20,31.0,R,F,R,VGK,20182019,R,80.0,58.03,0.73,14.94,3.0,0.0,1.0,4.0,12.0,17.0,18.0
11297,Ryan Spooner,RYAN.SPOONER,8475727,1992-01-30,26.0,C,F,L,EDM,20182019,R,25.0,16.08,0.64,17.31,0.0,0.0,0.0,0.0,2.0,2.0,2.0
