,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
10285,Ryan Murphy,RYAN.MURPHY,8476465,1993-03-31,24.0,D,D,R,MIN,20172018,R,21.0,356.7,16.99,33.98,1.0,1.0,2.0,4.0,21.0,31.0,43.0
10286,Ryan Murray,RYAN.MURRAY,8476850,1993-09-27,23.0,D,D,L,CBJ,20172018,R,44.0,698.95,15.89,31.35,0.0,5.0,5.0,10.0,33.0,54.0,82.0
10287,Ryan Nugent-Hopkins,RYAN.NUGENT-HOPKINS,8476454,1993-04-12,24.0,C,F,L,EDM,20172018,R,62.0,882.05,14.23,28.16,13.0,11.0,6.0,30.0,108.0,143.0,181.0
10288,Ryan O'Reilly,RYAN.O'REILLY,8475158,1991-02-07,26.0,C,F,L,BUF,20172018,R,81.0,1207.28,14.9,30.27,8.0,11.0,5.0,24.0,147.0,203.0,235.0
10289,Ryan Pulock,RYAN.PULOCK,8477506,1994-10-06,22.0,D,D,R,NYI,20172018,R,68.0,1107.37,16.28,32.22,5.0,8.0,7.0,20.0,143.0,195.0,279.0
10290,Ryan Reaves,RYAN.REAVES,8471817,1987-01-20,30.0,R,F,R,PIT,20172018,R,58.0,389.85,6.72,13.71,4.0,2.0,2.0,8.0,34.0,50.0,62.0
10291,Ryan Reaves,RYAN.REAVES,8471817,1987-01-20,30.0,R,F,R,VGK,20172018,R,21.0,206.4,9.83,19.63,0.0,0.0,2.0,2.0,8.0,14.0,17.0
10292,Ryan Spooner,RYAN.SPOONER,8475727,1992-01-30,25.0,C,F,L,BOS,20172018,R,39.0,451.9,11.59,23.09,7.0,7.0,5.0,19.0,54.0,64.0,74.0
10293,Ryan Spooner,RYAN.SPOONER,8475727,1992-01-30,25.0,C,F,L,NYR,20172018,R,20.0,292.97,14.65,28.64,4.0,4.0,5.0,13.0,29.0,39.0,46.0
10294,Ryan Sproul,RYAN.SPROUL,8476450,1993-01-13,24.0,D,D,R,NYR,20172018,R,16.0,246.08,15.38,29.98,1.0,3.0,0.0,4.0,15.0,28.0,45.0
10295,Ryan Strome,RYAN.STROME,8476458,1993-07-11,24.0,C,F,R,EDM,20172018,R,82.0,1018.62,12.42,24.51,9.0,11.0,5.0,25.0,109.0,147.0,188.0
10296,Ryan Suter,RYAN.SUTER,8470600,1985-01-21,32.0,D,D,L,MIN,20172018,R,78.0,1567.47,20.1,40.55,5.0,14.0,4.0,23.0,102.0,142.0,214.0
10297,Sam Bennett,SAM.BENNETT,8477935,1996-06-20,21.0,C,F,L,CGY,20172018,R,82.0,1002.15,12.22,24.9,10.0,7.0,6.0,23.0,146.0,213.0,270.0
10298,Sam Gagner,SAM.GAGNER,8474040,1989-08-10,28.0,C,F,R,VAN,20172018,R,74.0,944.88,12.77,25.68,7.0,6.0,4.0,17.0,132.0,170.0,205.0
10299,Sam Reinhart,SAM.REINHART,8477933,1995-11-06,21.0,C,F,R,BUF,20172018,R,82.0,1092.28,13.32,27.06,11.0,6.0,8.0,25.0,137.0,187.0,222.0
10300,Sami Niku,SAMI.NIKU,8478915,1996-10-10,20.0,D,D,L,WPG,20172018,R,1.0,15.1,15.1,29.15,1.0,0.0,0.0,1.0,2.0,2.0,3.0
10301,Sami Vatanen,SAMI.VATANEN,8475222,1991-06-03,26.0,D,D,R,ANA,20172018,R,15.0,234.35,15.62,31.98,1.0,0.0,1.0,2.0,13.0,20.0,28.0
10302,Sami Vatanen,SAMI.VATANEN,8475222,1991-06-03,26.0,D,D,R,N.J,20172018,R,57.0,1025.72,18.0,36.14,1.0,7.0,7.0,15.0,82.0,112.0,170.0
10303,Sammy Blais,SAMMY.BLAIS,8478104,1996-06-17,21.0,L,F,L,STL,20172018,R,11.0,102.83,9.35,19.93,0.0,0.0,2.0,2.0,5.0,11.0,12.0
10304,Samuel Girard,SAMUEL.GIRARD,8479398,1998-05-12,19.0,D,D,L,COL,20172018,R,68.0,1038.73,15.28,31.63,2.0,2.0,4.0,8.0,52.0,80.0,115.0
10305,Samuel Girard,SAMUEL.GIRARD,8479398,1998-05-12,19.0,D,D,L,NSH,20172018,R,5.0,76.45,15.29,34.0,1.0,0.0,1.0,2.0,6.0,7.0,11.0
10306,Samuel Morin,SAMUEL.MORIN,8477502,1995-07-12,22.0,D,D,L,PHI,20172018,R,2.0,26.75,13.38,25.41,0.0,0.0,0.0,0.0,1.0,2.0,3.0
10307,Scott Harrington,SCOTT.HARRINGTON,8476449,1993-03-10,24.0,D,D,L,CBJ,20172018,R,32.0,395.98,12.37,24.2,2.0,1.0,1.0,4.0,28.0,41.0,53.0
10308,Scott Hartnell,SCOTT.HARTNELL,8468486,1982-04-18,35.0,L,F,L,NSH,20172018,R,62.0,664.07,10.71,21.9,11.0,6.0,2.0,19.0,74.0,95.0,121.0
10309,Scott Laughton,SCOTT.LAUGHTON,8476872,1994-05-30,23.0,L,F,L,PHI,20172018,R,81.0,800.63,9.88,19.6,8.0,7.0,3.0,18.0,102.0,136.0,161.0
10310,Scott Mayfield,SCOTT.MAYFIELD,8476429,1992-10-14,24.0,D,D,R,NYI,20172018,R,47.0,760.35,16.18,32.11,2.0,4.0,6.0,12.0,57.0,83.0,140.0
10311,Scott Wilson,SCOTT.WILSON,8476293,1992-04-24,25.0,C,F,L,BUF,20172018,R,49.0,599.52,12.24,24.74,6.0,6.0,1.0,13.0,82.0,106.0,129.0
10312,Scott Wilson,SCOTT.WILSON,8476293,1992-04-24,25.0,C,F,L,DET,20172018,R,17.0,123.92,7.29,14.33,0.0,0.0,0.0,0.0,10.0,14.0,18.0
10313,Scott Wilson,SCOTT.WILSON,8476293,1992-04-24,25.0,C,F,L,PIT,20172018,R,3.0,24.25,8.08,16.76,0.0,0.0,0.0,0.0,3.0,4.0,4.0
10314,Scottie Upshall,SCOTTIE.UPSHALL,8470105,1983-10-07,33.0,R,F,L,STL,20172018,R,63.0,591.98,9.4,19.04,7.0,7.0,5.0,19.0,66.0,88.0,115.0
10315,Sean Couturier,SEAN.COUTURIER,8476461,1992-12-07,24.0,C,F,L,PHI,20172018,R,82.0,1292.85,15.77,31.26,18.0,23.0,8.0,49.0,144.0,198.0,251.0
10316,Sean Kuraly,SEAN.KURALY,8476374,1993-01-20,24.0,C,F,L,BOS,20172018,R,75.0,817.67,10.9,21.92,5.0,4.0,3.0,12.0,124.0,160.0,195.0
10317,Sean Monahan,SEAN.MONAHAN,8477497,1994-10-12,22.0,C,F,L,CGY,20172018,R,74.0,1062.3,14.36,29.21,21.0,12.0,9.0,42.0,138.0,192.0,239.0
10318,Sebastian Aho,SEBASTIAN.AHO,8478427,1997-07-26,20.0,R,F,L,CAR,20172018,R,78.0,1149.4,14.74,28.79,18.0,19.0,9.0,46.0,147.0,212.0,278.0
10319,Sebastian Aho (D),SEBASTIAN.AHO2,8480222,1996-02-17,21.0,D,D,L,NYI,20172018,R,22.0,332.8,15.13,29.8,0.0,1.0,2.0,3.0,23.0,32.0,51.0
10320,Seth Griffith,SETH.GRIFFITH,8476495,1993-01-04,24.0,C,F,R,BUF,20172018,R,21.0,206.53,9.83,20.0,2.0,0.0,0.0,2.0,14.0,18.0,20.0
10321,Seth Jones,SETH.JONES,8477495,1994-10-03,22.0,D,D,R,CBJ,20172018,R,78.0,1525.67,19.56,38.27,9.0,13.0,9.0,31.0,198.0,278.0,375.0
10322,Shane Gersich,SHANE.GERSICH,8478063,1996-07-10,21.0,C,F,L,WSH,20172018,R,3.0,27.05,9.02,18.57,0.0,1.0,0.0,1.0,4.0,4.0,6.0
10323,Shane Prince,SHANE.PRINCE,8476386,1992-11-16,24.0,C,F,L,NYI,20172018,R,14.0,154.75,11.05,21.66,1.0,1.0,0.0,2.0,17.0,22.0,32.0
10324,Shawn Matthias,SHAWN.MATTHIAS,8473574,1988-02-19,29.0,C,F,L,WPG,20172018,R,27.0,259.6,9.61,20.13,1.0,2.0,0.0,3.0,24.0,28.0,37.0
10325,Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,1993-04-20,24.0,D,D,L,PHI,20172018,R,78.0,1354.6,17.37,34.41,5.0,9.0,12.0,26.0,127.0,190.0,267.0
10326,Shea Theodore,SHEA.THEODORE,8477447,1995-08-03,22.0,D,D,L,VGK,20172018,R,61.0,1040.42,17.06,33.74,5.0,10.0,3.0,18.0,119.0,151.0,206.0
10327,Shea Weber,SHEA.WEBER,8470642,1985-08-14,32.0,D,D,R,MTL,20172018,R,26.0,473.12,18.2,37.14,4.0,3.0,3.0,10.0,48.0,72.0,105.0
10328,Sidney Crosby,SIDNEY.CROSBY,8471675,1987-08-07,30.0,C,F,L,PIT,20172018,R,82.0,1322.73,16.13,32.61,15.0,15.0,10.0,40.0,179.0,245.0,293.0
10329,Slater Koekkoek,SLATER.KOEKKOEK,8476886,1994-02-18,23.0,D,D,L,T.B,20172018,R,35.0,374.62,10.7,21.81,4.0,2.0,2.0,8.0,41.0,51.0,71.0
10330,Sonny Milano,SONNY.MILANO,8477947,1996-05-12,21.0,L,F,L,CBJ,20172018,R,55.0,541.38,9.84,19.45,14.0,2.0,2.0,18.0,59.0,84.0,100.0
10331,Spencer Foo,SPENCER.FOO,8480330,1994-05-19,23.0,R,F,R,CGY,20172018,R,4.0,55.0,13.75,29.14,2.0,0.0,0.0,2.0,10.0,13.0,15.0
10332,Stefan Matteau,STEFAN.MATTEAU,8476870,1994-02-23,23.0,C,F,L,VGK,20172018,R,8.0,63.47,7.93,14.91,0.0,1.0,0.0,1.0,8.0,13.0,19.0
10333,Stefan Noesen,STEFAN.NOESEN,8476474,1993-02-12,24.0,R,F,R,N.J,20172018,R,72.0,902.93,12.54,25.27,11.0,10.0,4.0,25.0,122.0,160.0,186.0
10334,Stephen Johns,STEPHEN.JOHNS,8475730,1992-04-18,25.0,D,D,R,DAL,20172018,R,75.0,1087.87,14.5,29.5,8.0,1.0,4.0,13.0,103.0,143.0,219.0
10335,Steve Bernier,STEVE.BERNIER,8470609,1985-03-31,32.0,R,F,R,NYI,20172018,R,4.0,34.92,8.73,17.07,0.0,0.0,0.0,0.0,2.0,2.0,3.0
10336,Steven Fogarty,STEVEN.FOGARTY,8476396,1993-04-19,24.0,C,F,R,NYR,20172018,R,1.0,11.82,11.82,21.14,0.0,0.0,0.0,0.0,1.0,2.0,2.0
10337,Steven Kampfer,STEVEN.KAMPFER,8474000,1988-09-24,28.0,D,D,R,NYR,20172018,R,22.0,332.62,15.12,30.38,0.0,1.0,0.0,1.0,30.0,41.0,50.0
10338,Steven Santini,STEVEN.SANTINI,8477463,1995-03-07,22.0,D,D,R,N.J,20172018,R,36.0,607.17,16.87,33.96,2.0,4.0,3.0,9.0,53.0,66.0,83.0
10339,Steven Stamkos,STEVEN.STAMKOS,8474564,1990-02-07,27.0,C,F,R,T.B,20172018,R,78.0,1126.57,14.44,29.45,12.0,26.0,15.0,53.0,133.0,186.0,258.0
10340,Sven Andrighetto,SVEN.ANDRIGHETTO,8477413,1993-03-21,24.0,R,F,L,COL,20172018,R,50.0,590.27,11.81,25.04,4.0,4.0,3.0,11.0,89.0,119.0,158.0
10341,Sven Baertschi,SVEN.BAERTSCHI,8476466,1992-10-05,24.0,L,F,L,VAN,20172018,R,53.0,702.43,13.25,27.21,7.0,9.0,4.0,20.0,59.0,77.0,102.0
10342,T.J. Oshie,T.J..OSHIE,8471698,1986-12-23,30.0,R,F,R,WSH,20172018,R,74.0,1016.2,13.73,27.84,8.0,12.0,7.0,27.0,83.0,131.0,167.0
10343,Tage Thompson,TAGE.THOMPSON,8479420,1997-10-30,19.0,C,F,R,STL,20172018,R,41.0,439.7,10.72,21.11,3.0,2.0,3.0,8.0,50.0,81.0,103.0
10344,Tanner Fritz,TANNER.FRITZ,8479206,1991-08-20,26.0,C,F,R,NYI,20172018,R,34.0,395.32,11.63,22.61,3.0,4.0,0.0,7.0,26.0,36.0,46.0
10345,Tanner Glass,TANNER.GLASS,8470854,1983-11-29,33.0,L,F,L,CGY,20172018,R,16.0,134.72,8.42,17.84,0.0,0.0,0.0,0.0,13.0,22.0,24.0
10346,Tanner Kero,TANNER.KERO,8478528,1992-07-24,25.0,C,F,L,CHI,20172018,R,8.0,72.02,9.0,19.13,1.0,1.0,1.0,3.0,6.0,8.0,9.0
10347,Tanner Pearson,TANNER.PEARSON,8476871,1992-08-10,25.0,L,F,L,L.A,20172018,R,82.0,1047.4,12.77,25.68,11.0,8.0,11.0,30.0,139.0,206.0,252.0
10348,Taylor Chorney,TAYLOR.CHORNEY,8471710,1987-04-27,30.0,D,D,L,CBJ,20172018,R,1.0,14.0,14.0,28.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10349,Taylor Chorney,TAYLOR.CHORNEY,8471710,1987-04-27,30.0,D,D,L,WSH,20172018,R,24.0,269.97,11.25,23.0,1.0,1.0,1.0,3.0,13.0,21.0,32.0
10350,Taylor Fedun,TAYLOR.FEDUN,8476166,1988-06-04,29.0,D,D,R,BUF,20172018,R,7.0,91.93,13.13,25.55,0.0,0.0,1.0,1.0,8.0,9.0,19.0
10351,Taylor Hall,TAYLOR.HALL,8475791,1991-11-14,25.0,L,F,L,N.J,20172018,R,76.0,1196.6,15.74,31.75,23.0,16.0,13.0,52.0,212.0,281.0,350.0
10352,Taylor Leier,TAYLOR.LEIER,8476955,1994-02-15,23.0,L,F,L,PHI,20172018,R,39.0,351.45,9.01,18.11,1.0,0.0,4.0,5.0,43.0,49.0,60.0
10353,Teuvo Teravainen,TEUVO.TERAVAINEN,8476882,1994-09-11,23.0,L,F,L,CAR,20172018,R,82.0,1136.77,13.86,27.09,18.0,15.0,9.0,42.0,133.0,189.0,242.0
10354,Thomas Chabot,THOMAS.CHABOT,8478469,1997-01-30,20.0,D,D,L,OTT,20172018,R,63.0,961.48,15.26,30.38,9.0,4.0,4.0,17.0,85.0,102.0,159.0
10355,Thomas Hickey,THOMAS.HICKEY,8474066,1989-02-08,28.0,D,D,L,NYI,20172018,R,69.0,1087.93,15.77,31.41,5.0,10.0,8.0,23.0,81.0,123.0,203.0
10356,Thomas Vanek,THOMAS.VANEK,8470598,1984-01-19,33.0,L,F,R,CBJ,20172018,R,19.0,240.67,12.67,25.2,6.0,5.0,2.0,13.0,42.0,55.0,69.0
10357,Thomas Vanek,THOMAS.VANEK,8470598,1984-01-19,33.0,L,F,R,VAN,20172018,R,61.0,707.67,11.6,23.6,12.0,12.0,2.0,26.0,89.0,114.0,138.0
10358,Tim Heed,TIM.HEED,8475841,1991-01-27,26.0,D,D,R,S.J,20172018,R,29.0,370.23,12.77,25.84,1.0,3.0,2.0,6.0,29.0,46.0,89.0
10359,Tim Schaller,TIM.SCHALLER,8477213,1990-11-16,26.0,C,F,L,BOS,20172018,R,82.0,913.88,11.14,22.39,6.0,4.0,4.0,14.0,121.0,157.0,194.0
10360,Timo Meier,TIMO.MEIER,8478414,1996-10-08,20.0,R,F,L,S.J,20172018,R,81.0,1066.62,13.17,26.09,15.0,4.0,10.0,29.0,173.0,245.0,307.0
10361,Tj Brodie,TJ.BRODIE,8474673,1990-06-07,27.0,D,D,L,CGY,20172018,R,73.0,1375.48,18.84,38.43,3.0,3.0,14.0,20.0,93.0,141.0,215.0
10362,Tobias Enstrom,TOBIAS.ENSTROM,8470828,1984-11-05,32.0,D,D,L,WPG,20172018,R,43.0,696.17,16.19,33.07,1.0,2.0,3.0,6.0,30.0,49.0,65.0
10363,Tobias Rieder,TOBIAS.RIEDER,8476356,1993-01-10,24.0,C,F,L,ARI,20172018,R,58.0,759.42,13.09,25.5,5.0,7.0,3.0,15.0,69.0,105.0,135.0
10364,Tobias Rieder,TOBIAS.RIEDER,8476356,1993-01-10,24.0,C,F,L,L.A,20172018,R,20.0,251.08,12.55,24.6,4.0,2.0,0.0,6.0,34.0,48.0,56.0
10365,Tom Kuhnhackl,TOM.KUHNHACKL,8475832,1992-01-21,25.0,R,F,L,PIT,20172018,R,69.0,536.12,7.77,15.85,1.0,2.0,2.0,5.0,56.0,67.0,84.0
10366,Tom Pyatt,TOM.PYATT,8471768,1987-02-14,30.0,C,F,L,OTT,20172018,R,81.0,961.15,11.87,23.77,6.0,7.0,6.0,19.0,88.0,105.0,137.0
10367,Tom Wilson,TOM.WILSON,8476880,1994-03-29,23.0,R,F,R,WSH,20172018,R,78.0,1083.67,13.89,28.01,12.0,11.0,9.0,32.0,110.0,160.0,213.0
10368,Tomas Hertl,TOMAS.HERTL,8476881,1993-11-12,23.0,C,F,L,S.J,20172018,R,79.0,1074.92,13.61,27.04,10.0,10.0,4.0,24.0,123.0,182.0,241.0
10369,Tomas Hyka,TOMAS.HYKA,8476617,1993-03-23,24.0,R,F,R,VGK,20172018,R,10.0,103.62,10.36,20.58,1.0,1.0,0.0,2.0,12.0,14.0,17.0
10370,Tomas Jurco,TOMAS.JURCO,8476430,1992-12-28,24.0,R,F,L,CHI,20172018,R,29.0,348.3,12.01,23.59,5.0,1.0,2.0,8.0,44.0,63.0,82.0
10371,Tomas Nosek,TOMAS.NOSEK,8477931,1992-09-01,25.0,L,F,L,VGK,20172018,R,67.0,630.18,9.41,18.84,5.0,6.0,1.0,12.0,82.0,118.0,142.0
10372,Tomas Plekanec,TOMAS.PLEKANEC,8469521,1982-10-31,34.0,C,F,L,MTL,20172018,R,60.0,816.35,13.61,27.53,6.0,10.0,3.0,19.0,113.0,140.0,179.0
10373,Tomas Plekanec,TOMAS.PLEKANEC,8469521,1982-10-31,34.0,C,F,L,TOR,20172018,R,17.0,162.7,9.57,18.59,0.0,1.0,1.0,2.0,18.0,25.0,28.0
10374,Tomas Tatar,TOMAS.TATAR,8475193,1990-12-01,26.0,L,F,L,DET,20172018,R,62.0,875.7,14.12,28.14,8.0,4.0,5.0,17.0,102.0,143.0,173.0
10375,Tomas Tatar,TOMAS.TATAR,8475193,1990-12-01,26.0,L,F,L,VGK,20172018,R,20.0,253.03,12.65,25.27,3.0,0.0,1.0,4.0,27.0,41.0,58.0
10376,Tommy Wingels,TOMMY.WINGELS,8474739,1988-04-12,29.0,C,F,R,BOS,20172018,R,18.0,187.4,10.41,21.07,2.0,2.0,1.0,5.0,18.0,30.0,34.0
10377,Tommy Wingels,TOMMY.WINGELS,8474739,1988-04-12,29.0,C,F,R,CHI,20172018,R,57.0,544.28,9.55,19.64,3.0,3.0,1.0,7.0,57.0,81.0,97.0
10378,Tony Deangelo,TONY.DEANGELO,8477950,1995-10-24,21.0,D,D,R,NYR,20172018,R,32.0,456.78,14.27,28.98,0.0,2.0,0.0,2.0,57.0,67.0,86.0
10379,Torey Krug,TOREY.KRUG,8476792,1991-04-12,26.0,D,D,L,BOS,20172018,R,76.0,1236.28,16.27,32.63,8.0,12.0,12.0,32.0,130.0,185.0,285.0
10380,Torrey Mitchell,TORREY.MITCHELL,8471338,1985-01-30,32.0,C,F,R,L.A,20172018,R,49.0,496.42,10.13,20.13,6.0,4.0,0.0,10.0,43.0,52.0,68.0
10381,Torrey Mitchell,TORREY.MITCHELL,8471338,1985-01-30,32.0,C,F,R,MTL,20172018,R,11.0,88.93,8.08,17.34,0.0,0.0,0.0,0.0,7.0,10.0,12.0
10382,Travis Boyd,TRAVIS.BOYD,8476329,1993-09-14,24.0,C,F,R,WSH,20172018,R,8.0,70.52,8.81,18.19,0.0,1.0,0.0,1.0,2.0,4.0,5.0
10383,Travis Dermott,TRAVIS.DERMOTT,8478408,1996-12-22,20.0,D,D,L,TOR,20172018,R,37.0,568.57,15.37,29.6,1.0,4.0,8.0,13.0,53.0,65.0,103.0
10384,Travis Hamonic,TRAVIS.HAMONIC,8474612,1990-08-16,27.0,D,D,R,CGY,20172018,R,74.0,1306.55,17.66,36.03,1.0,6.0,3.0,10.0,102.0,158.0,251.0
10385,Travis Konecny,TRAVIS.KONECNY,8478439,1997-03-11,20.0,C,F,R,PHI,20172018,R,81.0,1076.6,13.29,26.33,23.0,11.0,10.0,44.0,157.0,204.0,250.0
10386,Travis Sanheim,TRAVIS.SANHEIM,8477948,1996-03-29,21.0,D,D,L,PHI,20172018,R,49.0,726.08,14.82,29.59,2.0,5.0,3.0,10.0,67.0,94.0,142.0
10387,Travis Zajac,TRAVIS.ZAJAC,8471233,1985-05-13,32.0,C,F,R,N.J,20172018,R,63.0,840.33,13.34,26.68,9.0,5.0,3.0,17.0,76.0,100.0,125.0
10388,Trevor Carrick,TREVOR.CARRICK,8476953,1994-07-04,23.0,D,D,L,CAR,20172018,R,1.0,7.37,7.37,19.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10389,Trevor Daley,TREVOR.DALEY,8470110,1983-10-09,33.0,D,D,L,DET,20172018,R,77.0,1301.08,16.9,33.81,8.0,1.0,3.0,12.0,90.0,124.0,167.0
10390,Trevor Lewis,TREVOR.LEWIS,8473453,1987-01-08,30.0,C,F,R,L.A,20172018,R,68.0,873.15,12.84,25.75,9.0,7.0,2.0,18.0,115.0,160.0,202.0
10391,Trevor Murphy,TREVOR.MURPHY,8477634,1995-07-17,22.0,D,D,L,ARI,20172018,R,8.0,106.75,13.34,25.94,1.0,0.0,2.0,3.0,5.0,9.0,14.0
10392,Trevor Van Riemsdyk,TREVOR.VAN RIEMSDYK,8477845,1991-07-24,26.0,D,D,R,CAR,20172018,R,79.0,1216.07,15.39,29.95,3.0,5.0,8.0,16.0,108.0,152.0,191.0
10393,Troy Brouwer,TROY.BROUWER,8471426,1985-08-17,32.0,R,F,R,CGY,20172018,R,76.0,797.8,10.5,21.25,6.0,7.0,2.0,15.0,61.0,107.0,139.0
10394,Troy Stecher,TROY.STECHER,8479442,1994-04-07,23.0,D,D,R,VAN,20172018,R,68.0,1144.63,16.83,33.67,1.0,5.0,3.0,9.0,90.0,132.0,200.0
10395,Troy Terry,TROY.TERRY,8478873,1997-09-10,20.0,C,F,R,ANA,20172018,R,2.0,20.12,10.06,20.01,0.0,0.0,0.0,0.0,3.0,3.0,3.0
10396,Tucker Poolman,TUCKER.POOLMAN,8477359,1993-06-08,24.0,D,D,R,WPG,20172018,R,24.0,298.2,12.42,24.79,1.0,1.0,0.0,2.0,27.0,46.0,63.0
10397,Ty Rattie,TY.RATTIE,8476427,1993-02-05,24.0,R,F,R,EDM,20172018,R,14.0,193.12,13.79,27.44,4.0,3.0,1.0,8.0,24.0,33.0,41.0
10398,Tyler Bertuzzi,TYLER.BERTUZZI,8477479,1995-02-24,22.0,L,F,L,DET,20172018,R,48.0,606.52,12.64,25.19,6.0,8.0,7.0,21.0,74.0,116.0,137.0
10399,Tyler Bozak,TYLER.BOZAK,8475098,1986-03-19,31.0,C,F,R,TOR,20172018,R,81.0,1055.87,13.04,25.77,8.0,14.0,8.0,30.0,111.0,139.0,179.0
10400,Tyler Ennis,TYLER.ENNIS,8474589,1989-10-06,27.0,C,F,L,MIN,20172018,R,73.0,827.27,11.33,22.95,6.0,6.0,6.0,18.0,109.0,152.0,190.0
10401,Tyler Graovac,TYLER.GRAOVAC,8476344,1993-04-27,24.0,C,F,L,WSH,20172018,R,5.0,32.8,6.56,13.33,0.0,0.0,0.0,0.0,1.0,2.0,2.0
10402,Tyler Johnson,TYLER.JOHNSON,8474870,1990-07-29,27.0,C,F,R,T.B,20172018,R,81.0,1040.5,12.85,26.21,14.0,8.0,11.0,33.0,145.0,205.0,241.0
10403,Tyler Motte,TYLER.MOTTE,8477353,1995-03-10,22.0,C,F,L,CBJ,20172018,R,31.0,290.62,9.37,18.16,2.0,2.0,0.0,4.0,39.0,55.0,71.0
10404,Tyler Motte,TYLER.MOTTE,8477353,1995-03-10,22.0,C,F,L,VAN,20172018,R,15.0,179.02,11.93,23.17,1.0,0.0,0.0,1.0,18.0,25.0,34.0
10405,Tyler Myers,TYLER.MYERS,8474574,1990-02-01,27.0,D,D,R,WPG,20172018,R,82.0,1352.2,16.49,33.56,2.0,7.0,7.0,16.0,110.0,155.0,228.0
10406,Tyler Pitlick,TYLER.PITLICK,8475752,1991-11-01,25.0,C,F,R,DAL,20172018,R,80.0,941.6,11.77,23.91,14.0,4.0,8.0,26.0,119.0,167.0,227.0
10407,Tyler Seguin,TYLER.SEGUIN,8475794,1992-01-31,25.0,C,F,R,DAL,20172018,R,82.0,1265.48,15.43,31.38,18.0,17.0,7.0,42.0,204.0,270.0,349.0
10408,Tyler Toffoli,TYLER.TOFFOLI,8475726,1992-04-24,25.0,C,F,R,L.A,20172018,R,82.0,1088.77,13.28,26.69,16.0,7.0,9.0,32.0,204.0,274.0,354.0
10409,Tyrell Goulbourne,TYRELL.GOULBOURNE,8477399,1994-01-26,23.0,L,F,L,PHI,20172018,R,9.0,50.0,5.56,11.24,0.0,0.0,0.0,0.0,2.0,4.0,5.0
10410,Tyson Barrie,TYSON.BARRIE,8475197,1991-07-26,26.0,D,D,R,COL,20172018,R,68.0,1246.47,18.33,38.34,7.0,13.0,6.0,26.0,126.0,183.0,287.0
10411,Tyson Jost,TYSON.JOST,8479370,1998-03-14,19.0,C,F,L,COL,20172018,R,65.0,753.47,11.59,23.97,6.0,3.0,3.0,12.0,88.0,111.0,155.0
10412,Vadim Shipachyov,VADIM.SHIPACHYOV,8479650,1987-03-12,30.0,C,F,L,VGK,20172018,R,3.0,28.78,9.59,20.04,1.0,0.0,0.0,1.0,3.0,8.0,8.0
10413,Valentin Zykov,VALENTIN.ZYKOV,8477458,1995-05-15,22.0,L,F,R,CAR,20172018,R,10.0,125.88,12.59,23.86,3.0,3.0,1.0,7.0,17.0,23.0,27.0
10414,Valtteri Filppula,VALTTERI.FILPPULA,8470047,1984-03-20,33.0,C,F,L,PHI,20172018,R,81.0,1081.15,13.35,26.45,6.0,7.0,8.0,21.0,54.0,76.0,96.0
10415,Victor Antipin,VICTOR.ANTIPIN,8479755,1992-12-06,24.0,D,D,L,BUF,20172018,R,47.0,659.97,14.04,28.58,0.0,3.0,6.0,9.0,38.0,49.0,75.0
10416,Victor Ejdsell,VICTOR.EJDSELL,8480153,1995-06-06,22.0,C,F,L,CHI,20172018,R,6.0,75.3,12.55,23.19,0.0,0.0,1.0,1.0,6.0,7.0,15.0
10417,Victor Hedman,VICTOR.HEDMAN,8475167,1990-12-18,26.0,D,D,L,T.B,20172018,R,77.0,1475.15,19.16,39.14,14.0,9.0,9.0,32.0,160.0,236.0,357.0
10418,Victor Mete,VICTOR.METE,8479376,1998-06-07,19.0,D,D,L,MTL,20172018,R,49.0,681.12,13.9,28.21,0.0,2.0,1.0,3.0,35.0,51.0,85.0
10419,Victor Rask,VICTOR.RASK,8476437,1993-03-01,24.0,C,F,L,CAR,20172018,R,71.0,923.52,13.01,25.39,9.0,5.0,5.0,19.0,97.0,141.0,178.0
10420,Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,1993-04-08,24.0,L,F,R,NSH,20172018,R,78.0,1057.7,13.56,27.77,20.0,10.0,14.0,44.0,200.0,273.0,345.0
10421,Vince Dunn,VINCE.DUNN,8478407,1996-10-29,20.0,D,D,L,STL,20172018,R,75.0,1114.2,14.86,29.83,3.0,3.0,8.0,14.0,108.0,142.0,228.0
10422,Vincent Trocheck,VINCENT.TROCHECK,8476389,1993-07-11,24.0,C,F,R,FLA,20172018,R,82.0,1259.58,15.36,30.89,10.0,13.0,11.0,34.0,191.0,263.0,312.0
10423,Vinni Lettieri,VINNI.LETTIERI,8479968,1995-02-06,22.0,C,F,R,NYR,20172018,R,19.0,199.58,10.5,21.04,1.0,2.0,1.0,4.0,21.0,36.0,43.0
10424,Vinnie Hinostroza,VINNIE.HINOSTROZA,8476994,1994-04-03,23.0,C,F,R,CHI,20172018,R,50.0,607.38,12.15,23.96,6.0,10.0,4.0,20.0,81.0,107.0,161.0
