,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
9178,Mike Ribeiro,MIKE.RIBEIRO,8467371,1980-02-10,36.0,C,F,L,NSH,20162017,R,46.0,734.62,15.97,26.15,4.0,10.0,11.0,25.0,38.0,50.0,74.0
9179,Mike Vecchione,MIKE.VECCHIONE,8480087,1993-02-25,23.0,R,F,R,PHI,20162017,R,2.0,17.0,8.5,13.49,0.0,0.0,0.0,0.0,1.0,1.0,2.0
9180,Mikhail Grigorenko,MIKHAIL.GRIGORENKO,8476888,1994-05-16,22.0,C,F,L,COL,20162017,R,75.0,1056.68,14.09,23.36,10.0,8.0,5.0,23.0,85.0,111.0,147.0
9181,Mikhail Sergachev,MIKHAIL.SERGACHEV,8479410,1998-06-25,18.0,D,D,L,MTL,20162017,R,4.0,48.5,12.12,20.07,0.0,0.0,0.0,0.0,2.0,3.0,4.0
9182,Mikkel Boedker,MIKKEL.BOEDKER,8474571,1989-12-16,26.0,L,F,L,S.J,20162017,R,81.0,1162.3,14.35,23.74,10.0,10.0,6.0,26.0,122.0,175.0,224.0
9183,Mikko Koivu,MIKKO.KOIVU,8469459,1983-03-12,33.0,C,F,L,MIN,20162017,R,80.0,1529.22,19.12,31.55,18.0,14.0,26.0,58.0,140.0,195.0,260.0
9184,Mikko Rantanen,MIKKO.RANTANEN,8478420,1996-10-29,19.0,R,F,L,COL,20162017,R,75.0,1353.13,18.04,29.86,20.0,10.0,8.0,38.0,133.0,191.0,243.0
9185,Milan Lucic,MILAN.LUCIC,8473473,1988-06-07,28.0,L,F,L,EDM,20162017,R,82.0,1407.25,17.16,28.2,23.0,19.0,8.0,50.0,175.0,249.0,310.0
9186,Milan Michalek,MILAN.MICHALEK,8470599,1984-12-07,31.0,L,F,L,TOR,20162017,R,5.0,71.35,14.27,23.14,1.0,0.0,1.0,2.0,6.0,8.0,10.0
9187,Miles Wood,MILES.WOOD,8477425,1995-09-13,21.0,L,F,L,N.J,20162017,R,60.0,771.15,12.85,21.18,8.0,5.0,4.0,17.0,105.0,147.0,167.0
9188,Mirco Mueller,MIRCO.MUELLER,8477509,1995-03-21,21.0,D,D,L,S.J,20162017,R,4.0,38.37,9.59,15.92,1.0,0.0,1.0,2.0,3.0,3.0,7.0
9189,Mitch Callahan,MITCH.CALLAHAN,8475296,1991-08-17,25.0,R,F,R,DET,20162017,R,4.0,27.25,6.81,10.95,0.0,0.0,0.0,0.0,2.0,3.0,6.0
9190,Mitch Marner,MITCH.MARNER,8478483,1997-05-05,19.0,C,F,R,TOR,20162017,R,77.0,1294.38,16.81,27.64,19.0,24.0,18.0,61.0,176.0,256.0,325.0
9191,Morgan Rielly,MORGAN.RIELLY,8476853,1994-03-09,22.0,D,D,L,TOR,20162017,R,76.0,1684.82,22.17,36.42,6.0,14.0,7.0,27.0,171.0,249.0,352.0
9192,Nail Yakupov,NAIL.YAKUPOV,8476855,1993-10-06,22.0,R,F,L,STL,20162017,R,40.0,425.88,10.65,17.59,3.0,3.0,3.0,9.0,35.0,53.0,68.0
9193,Nate Prosser,NATE.PROSSER,8475613,1986-05-07,30.0,D,D,R,MIN,20162017,R,39.0,496.48,12.73,20.9,2.0,2.0,3.0,7.0,20.0,39.0,52.0
9194,Nate Schmidt,NATE.SCHMIDT,8477220,1991-07-16,25.0,D,D,L,WSH,20162017,R,60.0,928.72,15.48,25.54,3.0,6.0,8.0,17.0,60.0,92.0,139.0
9195,Nate Thompson,NATE.THOMPSON,8470775,1984-10-05,31.0,C,F,L,ANA,20162017,R,30.0,311.57,10.39,17.11,1.0,0.0,1.0,2.0,19.0,24.0,34.0
9196,Nathan Beaulieu,NATHAN.BEAULIEU,8476470,1992-12-05,23.0,D,D,L,MTL,20162017,R,74.0,1441.5,19.48,32.07,4.0,14.0,10.0,28.0,118.0,159.0,235.0
9197,Nathan MacKinnon,NATHAN.MACKINNON,8477492,1995-09-01,21.0,C,F,R,COL,20162017,R,82.0,1635.4,19.94,33.01,16.0,25.0,12.0,53.0,251.0,332.0,435.0
9198,Nazem Kadri,NAZEM.KADRI,8475172,1990-10-06,25.0,C,F,L,TOR,20162017,R,82.0,1359.5,16.58,27.24,32.0,15.0,14.0,61.0,236.0,336.0,430.0
9199,Nelson Nogier,NELSON.NOGIER,8478031,1996-05-27,20.0,D,D,R,WPG,20162017,R,10.0,117.13,11.71,19.25,0.0,0.0,0.0,0.0,8.0,10.0,16.0
9200,Nic Dowd,NIC.DOWD,8475343,1990-05-27,26.0,C,F,R,L.A,20162017,R,70.0,871.9,12.46,20.48,6.0,10.0,6.0,22.0,78.0,113.0,144.0
9201,Nic Petan,NIC.PETAN,8477464,1995-03-22,21.0,C,F,L,WPG,20162017,R,54.0,588.6,10.9,18.03,1.0,8.0,4.0,13.0,57.0,84.0,108.0
9202,Nick Baptiste,NICK.BAPTISTE,8477491,1995-08-04,21.0,R,F,R,BUF,20162017,R,14.0,129.35,9.24,15.26,3.0,0.0,1.0,4.0,17.0,21.0,21.0
9203,Nick Bjugstad,NICK.BJUGSTAD,8475760,1992-07-17,24.0,C,F,R,FLA,20162017,R,54.0,710.25,13.15,21.54,7.0,3.0,4.0,14.0,91.0,122.0,154.0
9204,Nick Bonino,NICK.BONINO,8474009,1988-04-20,28.0,C,F,L,PIT,20162017,R,80.0,1332.18,16.65,27.36,18.0,12.0,7.0,37.0,142.0,180.0,226.0
9205,Nick Cousins,NICK.COUSINS,8476393,1993-07-20,23.0,C,F,L,PHI,20162017,R,60.0,720.07,12.0,19.63,6.0,5.0,5.0,16.0,99.0,126.0,164.0
9206,Nick Foligno,NICK.FOLIGNO,8473422,1987-10-31,28.0,L,F,L,CBJ,20162017,R,79.0,1455.6,18.43,30.39,26.0,14.0,11.0,51.0,185.0,241.0,280.0
9207,Nick Holden,NICK.HOLDEN,8474207,1987-05-15,29.0,D,D,L,NYR,20162017,R,80.0,1649.02,20.61,33.97,11.0,9.0,14.0,34.0,84.0,145.0,225.0
9208,Nick Jensen,NICK.JENSEN,8475324,1990-09-21,25.0,D,D,R,DET,20162017,R,49.0,870.03,17.76,28.97,4.0,5.0,4.0,13.0,59.0,82.0,121.0
9209,Nick Lappin,NICK.LAPPIN,8479250,1992-11-01,23.0,R,F,R,N.J,20162017,R,43.0,504.0,11.72,19.16,4.0,1.0,2.0,7.0,57.0,73.0,87.0
9210,Nick Leddy,NICK.LEDDY,8475181,1991-03-20,25.0,D,D,L,NYI,20162017,R,81.0,1840.17,22.72,37.41,11.0,17.0,18.0,46.0,137.0,207.0,288.0
9211,Nick Paul,NICK.PAUL,8477426,1995-03-20,21.0,L,F,L,OTT,20162017,R,1.0,16.48,16.48,27.47,0.0,0.0,0.0,0.0,4.0,6.0,6.0
9212,Nick Ritchie,NICK.RITCHIE,8477941,1995-12-05,20.0,L,F,L,ANA,20162017,R,77.0,999.87,12.99,21.37,14.0,8.0,6.0,28.0,149.0,208.0,261.0
9213,Nick Schmaltz,NICK.SCHMALTZ,8477951,1996-02-23,20.0,C,F,R,CHI,20162017,R,61.0,808.93,13.26,21.79,6.0,16.0,6.0,28.0,66.0,86.0,127.0
9214,Nick Schultz,NICK.SCHULTZ,8468513,1982-08-25,34.0,D,D,L,PHI,20162017,R,28.0,427.12,15.25,25.02,0.0,3.0,1.0,4.0,25.0,41.0,63.0
9215,Nick Shore,NICK.SHORE,8476406,1992-09-26,23.0,C,F,R,L.A,20162017,R,70.0,895.17,12.79,21.06,6.0,6.0,5.0,17.0,79.0,120.0,163.0
9216,Nick Sorensen,NICK.SORENSEN,8477466,1994-10-23,21.0,R,F,R,ANA,20162017,R,5.0,54.45,10.89,18.1,0.0,0.0,1.0,1.0,7.0,8.0,9.0
9217,Nicklas Backstrom,NICKLAS.BACKSTROM,8473563,1987-11-23,28.0,C,F,L,WSH,20162017,R,82.0,1497.32,18.26,30.11,23.0,32.0,31.0,86.0,162.0,219.0,269.0
9218,Nicklas Grossmann,NICKLAS.GROSSMANN,8471269,1985-01-22,31.0,D,D,L,CGY,20162017,R,3.0,39.03,13.01,21.69,0.0,0.0,0.0,0.0,3.0,3.0,7.0
9219,Nicklas Jensen,NICKLAS.JENSEN,8476482,1993-03-06,23.0,L,F,L,NYR,20162017,R,7.0,64.4,9.2,15.3,0.0,0.0,0.0,0.0,8.0,11.0,18.0
9220,Nicolas Deslauriers,NICOLAS.DESLAURIERS,8475235,1991-02-22,25.0,L,F,L,BUF,20162017,R,42.0,311.47,7.42,12.23,0.0,2.0,0.0,2.0,26.0,37.0,46.0
9221,Nicolas Kerdiles,NICOLAS.KERDILES,8476866,1994-01-11,22.0,L,F,L,ANA,20162017,R,1.0,11.13,11.13,18.56,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9222,Nikita Kucherov,NIKITA.KUCHEROV,8476453,1993-06-17,23.0,R,F,L,T.B,20162017,R,74.0,1438.67,19.44,31.95,40.0,28.0,17.0,85.0,246.0,348.0,464.0
9223,Nikita Nesterov,NIKITA.NESTEROV,8476300,1993-03-28,23.0,D,D,L,MTL,20162017,R,13.0,201.23,15.48,25.45,1.0,3.0,1.0,5.0,17.0,32.0,49.0
9224,Nikita Nesterov,NIKITA.NESTEROV,8476300,1993-03-28,23.0,D,D,L,T.B,20162017,R,35.0,580.45,16.58,27.43,3.0,6.0,3.0,12.0,46.0,58.0,96.0
9225,Nikita Scherbak,NIKITA.SCHERBAK,8477957,1995-12-30,20.0,R,F,L,MTL,20162017,R,3.0,34.13,11.38,18.96,1.0,0.0,0.0,1.0,3.0,4.0,8.0
9226,Nikita Soshnikov,NIKITA.SOSHNIKOV,8478373,1993-10-14,22.0,R,F,L,TOR,20162017,R,56.0,607.5,10.85,17.75,5.0,3.0,1.0,9.0,70.0,106.0,133.0
9227,Nikita Tryamkin,NIKITA.TRYAMKIN,8477997,1994-08-30,22.0,D,D,L,VAN,20162017,R,66.0,1104.85,16.74,27.6,2.0,3.0,4.0,9.0,65.0,106.0,162.0
9228,Nikita Zadorov,NIKITA.ZADOROV,8477507,1995-04-16,21.0,D,D,L,COL,20162017,R,56.0,1066.0,19.04,31.52,0.0,7.0,3.0,10.0,61.0,103.0,157.0
9229,Nikita Zaitsev,NIKITA.ZAITSEV,8479458,1991-10-29,24.0,D,D,R,TOR,20162017,R,82.0,1805.53,22.02,36.17,4.0,13.0,19.0,36.0,106.0,181.0,303.0
9230,Niklas Hjalmarsson,NIKLAS.HJALMARSSON,8471769,1987-06-06,29.0,D,D,L,CHI,20162017,R,73.0,1569.13,21.49,35.4,5.0,7.0,6.0,18.0,61.0,78.0,135.0
9231,Niklas Kronwall,NIKLAS.KRONWALL,8468509,1981-01-12,35.0,D,D,L,DET,20162017,R,57.0,1108.83,19.45,31.75,2.0,5.0,6.0,13.0,67.0,90.0,137.0
9232,Nikolaj Ehlers,NIKOLAJ.EHLERS,8477940,1996-02-14,20.0,L,F,L,WPG,20162017,R,82.0,1433.87,17.49,28.88,25.0,20.0,19.0,64.0,204.0,297.0,378.0
9233,Nikolay Goldobin,NIKOLAY.GOLDOBIN,8477958,1995-10-07,20.0,R,F,L,S.J,20162017,R,2.0,19.65,9.82,16.03,0.0,0.0,0.0,0.0,4.0,4.0,4.0
9234,Nikolay Goldobin,NIKOLAY.GOLDOBIN,8477958,1995-10-07,20.0,R,F,L,VAN,20162017,R,12.0,139.53,11.63,19.35,3.0,0.0,0.0,3.0,10.0,19.0,24.0
9235,Nikolay Kulemin,NIKOLAY.KULEMIN,8473579,1986-07-14,30.0,L,F,L,NYI,20162017,R,72.0,994.85,13.82,22.73,12.0,7.0,4.0,23.0,74.0,115.0,146.0
9236,Nino Niederreiter,NINO.NIEDERREITER,8475799,1992-09-08,24.0,R,F,L,MIN,20162017,R,82.0,1235.88,15.07,24.88,25.0,25.0,7.0,57.0,186.0,233.0,295.0
9237,Noah Hanifin,NOAH.HANIFIN,8478396,1997-01-25,19.0,D,D,L,CAR,20162017,R,81.0,1451.52,17.92,29.42,4.0,16.0,9.0,29.0,108.0,163.0,270.0
9238,Noel Acciari,NOEL.ACCIARI,8478569,1991-12-01,24.0,C,F,R,BOS,20162017,R,29.0,300.78,10.37,17.14,2.0,1.0,2.0,5.0,24.0,32.0,43.0
9239,Oliver Bjorkstrand,OLIVER.BJORKSTRAND,8477416,1995-04-10,21.0,R,F,R,CBJ,20162017,R,26.0,366.33,14.09,23.39,6.0,4.0,3.0,13.0,55.0,66.0,90.0
9240,Oliver Ekman-Larsson,OLIVER.EKMAN-LARSSON,8475171,1991-07-17,25.0,D,D,L,ARI,20162017,R,79.0,1944.62,24.62,40.5,12.0,9.0,18.0,39.0,145.0,224.0,330.0
9241,Olli Maatta,OLLI.MAATTA,8476874,1994-08-22,22.0,D,D,L,PIT,20162017,R,55.0,993.52,18.06,29.71,1.0,4.0,2.0,7.0,66.0,88.0,129.0
9242,Ondrej Kase,ONDREJ.KASE,8478131,1995-11-08,20.0,R,F,R,ANA,20162017,R,53.0,624.55,11.78,19.39,5.0,7.0,3.0,15.0,77.0,107.0,145.0
9243,Ondrej Palat,ONDREJ.PALAT,8476292,1991-03-28,25.0,L,F,L,T.B,20162017,R,75.0,1433.8,19.12,31.46,17.0,17.0,18.0,52.0,162.0,216.0,277.0
9244,Oscar Klefbom,OSCAR.KLEFBOM,8476472,1993-07-20,23.0,D,D,L,EDM,20162017,R,82.0,1834.35,22.37,36.75,12.0,15.0,11.0,38.0,201.0,285.0,398.0
9245,Oscar Lindberg,OSCAR.LINDBERG,8475715,1991-10-29,24.0,C,F,L,NYR,20162017,R,65.0,703.92,10.83,17.82,8.0,6.0,6.0,20.0,86.0,115.0,150.0
9246,Oskar Sundqvist,OSKAR.SUNDQVIST,8476897,1994-03-23,22.0,C,F,R,PIT,20162017,R,10.0,91.73,9.17,14.8,0.0,0.0,0.0,0.0,9.0,9.0,10.0
9247,P.A. Parenteau,P.A..PARENTEAU,8469707,1983-03-24,33.0,R,F,R,N.J,20162017,R,59.0,884.23,14.99,24.6,13.0,7.0,7.0,27.0,109.0,131.0,152.0
9248,P.A. Parenteau,P.A..PARENTEAU,8469707,1983-03-24,33.0,R,F,R,NSH,20162017,R,8.0,100.5,12.56,20.74,0.0,1.0,0.0,1.0,14.0,17.0,21.0
9249,P.K. Subban,P.K..SUBBAN,8474056,1989-05-13,27.0,D,D,R,NSH,20162017,R,66.0,1610.67,24.4,40.23,10.0,13.0,17.0,40.0,142.0,196.0,294.0
9250,Patric Hornqvist,PATRIC.HORNQVIST,8471887,1987-01-01,29.0,R,F,R,PIT,20162017,R,70.0,1116.58,15.95,26.28,21.0,15.0,8.0,44.0,223.0,273.0,326.0
9251,Patrice Bergeron,PATRICE.BERGERON,8470638,1985-07-24,31.0,C,F,R,BOS,20162017,R,79.0,1533.95,19.42,32.06,21.0,21.0,11.0,53.0,302.0,393.0,480.0
9252,Patrick Brown,PATRICK.BROWN,8477887,1992-05-29,24.0,C,F,R,CAR,20162017,R,14.0,136.0,9.71,16.11,0.0,0.0,0.0,0.0,12.0,18.0,22.0
9253,Patrick Cannone,PATRICK.CANNONE,8476219,1986-08-09,30.0,C,F,R,MIN,20162017,R,3.0,23.65,7.88,13.14,0.0,0.0,0.0,0.0,2.0,2.0,3.0
9254,Patrick Eaves,PATRICK.EAVES,8470622,1984-05-01,32.0,R,F,R,ANA,20162017,R,20.0,314.0,15.7,25.82,11.0,2.0,1.0,14.0,55.0,76.0,91.0
9255,Patrick Eaves,PATRICK.EAVES,8470622,1984-05-01,32.0,R,F,R,DAL,20162017,R,59.0,982.27,16.65,27.55,21.0,6.0,10.0,37.0,154.0,220.0,269.0
9256,Patrick Kane,PATRICK.KANE,8474141,1988-11-19,27.0,R,F,L,CHI,20162017,R,82.0,1754.38,21.39,35.23,34.0,36.0,19.0,89.0,292.0,382.0,491.0
9257,Patrick Marleau,PATRICK.MARLEAU,8466139,1979-09-15,37.0,C,F,L,S.J,20162017,R,82.0,1406.93,17.16,28.39,27.0,7.0,12.0,46.0,190.0,274.0,326.0
9258,Patrick Maroon,PATRICK.MAROON,8474034,1988-04-23,28.0,L,F,L,EDM,20162017,R,81.0,1355.75,16.74,27.49,27.0,9.0,6.0,42.0,178.0,243.0,300.0
9259,Patrick Sharp,PATRICK.SHARP,8469544,1981-12-27,34.0,L,F,R,DAL,20162017,R,48.0,765.28,15.94,26.38,8.0,4.0,6.0,18.0,146.0,194.0,261.0
9260,Patrick Wiercioch,PATRICK.WIERCIOCH,8474605,1990-09-12,26.0,D,D,L,COL,20162017,R,57.0,949.93,16.67,27.61,4.0,3.0,5.0,12.0,63.0,86.0,137.0
9261,Patrik Berglund,PATRIK.BERGLUND,8473534,1988-06-02,28.0,C,F,L,STL,20162017,R,82.0,1311.13,15.99,26.41,23.0,7.0,4.0,34.0,153.0,225.0,275.0
9262,Patrik Laine,PATRIK.LAINE,8479339,1998-04-19,18.0,R,F,R,WPG,20162017,R,73.0,1307.6,17.91,29.56,36.0,13.0,15.0,64.0,204.0,284.0,360.0
9263,Patrik Nemeth,PATRIK.NEMETH,8475747,1992-02-08,24.0,D,D,L,DAL,20162017,R,40.0,631.15,15.78,25.96,0.0,2.0,1.0,3.0,46.0,61.0,91.0
9264,Paul Byron,PAUL.BYRON,8474038,1989-04-27,27.0,L,F,L,MTL,20162017,R,81.0,1220.47,15.07,24.77,22.0,15.0,6.0,43.0,96.0,124.0,158.0
9265,Paul Carey,PAUL.CAREY,8474008,1988-09-24,27.0,C,F,L,WSH,20162017,R,6.0,62.88,10.48,17.1,0.0,0.0,0.0,0.0,8.0,10.0,16.0
9266,Paul Ladue,PAUL.LADUE,8476983,1992-09-06,24.0,D,D,R,L.A,20162017,R,22.0,338.92,15.41,25.37,0.0,2.0,6.0,8.0,27.0,34.0,55.0
9267,Paul Martin,PAUL.MARTIN,8468542,1981-03-05,35.0,D,D,L,S.J,20162017,R,81.0,1557.3,19.23,31.81,4.0,5.0,17.0,26.0,57.0,76.0,126.0
9268,Paul Postma,PAUL.POSTMA,8474074,1989-02-22,27.0,D,D,R,WPG,20162017,R,65.0,705.53,10.85,17.93,1.0,7.0,6.0,14.0,50.0,68.0,119.0
9269,Paul Stastny,PAUL.STASTNY,8471669,1985-12-27,30.0,C,F,L,STL,20162017,R,66.0,1263.22,19.14,31.66,18.0,16.0,6.0,40.0,112.0,145.0,172.0
9270,Paul Thompson,PAUL.THOMPSON,8476200,1988-11-30,27.0,R,F,R,FLA,20162017,R,21.0,165.9,7.9,12.83,0.0,1.0,2.0,3.0,19.0,25.0,30.0
9271,Pavel Buchnevich,PAVEL.BUCHNEVICH,8477402,1995-04-17,21.0,L,F,L,NYR,20162017,R,41.0,543.6,13.26,21.89,8.0,6.0,6.0,20.0,55.0,82.0,110.0
9272,Pavel Zacha,PAVEL.ZACHA,8478401,1997-04-06,19.0,C,F,L,N.J,20162017,R,70.0,1001.55,14.31,23.53,8.0,11.0,5.0,24.0,83.0,110.0,127.0
9273,Peter Cehlarik,PETER.CEHLARIK,8477417,1995-08-02,21.0,L,F,L,BOS,20162017,R,11.0,153.05,13.91,23.1,0.0,1.0,1.0,2.0,8.0,14.0,15.0
9274,Peter Holland,PETER.HOLLAND,8475180,1991-01-14,25.0,C,F,L,ARI,20162017,R,40.0,526.25,13.16,21.64,5.0,3.0,3.0,11.0,66.0,93.0,109.0
9275,Peter Holland,PETER.HOLLAND,8475180,1991-01-14,25.0,C,F,L,TOR,20162017,R,8.0,85.75,10.72,17.56,0.0,0.0,1.0,1.0,13.0,15.0,18.0
9276,Petter Granberg,PETTER.GRANBERG,8475774,1992-08-27,24.0,D,D,R,NSH,20162017,R,10.0,96.27,9.63,15.6,0.0,0.0,0.0,0.0,4.0,5.0,6.0
9277,Petteri Lindbohm,PETTERI.LINDBOHM,8476989,1993-09-23,22.0,D,D,L,STL,20162017,R,7.0,90.88,12.98,21.62,0.0,0.0,0.0,0.0,10.0,12.0,19.0
9278,Phil Kessel,PHIL.KESSEL,8473548,1987-10-02,28.0,C,F,R,PIT,20162017,R,82.0,1470.98,17.94,29.48,23.0,25.0,22.0,70.0,229.0,295.0,407.0
9279,Phil Varone,PHIL.VARONE,8475321,1990-12-04,25.0,C,F,L,OTT,20162017,R,7.0,55.65,7.95,13.08,0.0,0.0,0.0,0.0,1.0,4.0,5.0
9280,Philip Larsen,PHILIP.LARSEN,8474707,1989-12-07,26.0,D,D,R,VAN,20162017,R,26.0,427.92,16.46,27.09,1.0,4.0,1.0,6.0,32.0,49.0,87.0
9281,Phillip Danault,PHILLIP.DANAULT,8476479,1993-02-24,23.0,L,F,L,MTL,20162017,R,82.0,1277.7,15.58,25.62,13.0,15.0,12.0,40.0,133.0,176.0,226.0
9282,Phillip Di Giuseppe,PHILLIP.DI GIUSEPPE,8476858,1993-10-09,22.0,L,F,L,CAR,20162017,R,36.0,442.65,12.3,20.16,1.0,3.0,3.0,7.0,68.0,93.0,113.0
9283,Pierre-Edouard Bellemare,PIERRE-EDOUARD.BELLEMARE,8477930,1985-03-06,31.0,L,F,L,PHI,20162017,R,82.0,1063.57,12.97,21.24,4.0,3.0,1.0,8.0,90.0,129.0,172.0
9284,Pontus Aberg,PONTUS.ABERG,8476857,1993-09-23,22.0,L,F,R,NSH,20162017,R,15.0,185.03,12.34,20.45,1.0,0.0,1.0,2.0,12.0,15.0,24.0
9285,Quinton Howden,QUINTON.HOWDEN,8475769,1992-01-21,24.0,C,F,L,WPG,20162017,R,5.0,43.28,8.66,14.19,0.0,0.0,0.0,0.0,5.0,5.0,6.0
9286,Radek Faksa,RADEK.FAKSA,8476889,1994-01-09,22.0,C,F,L,DAL,20162017,R,80.0,1293.8,16.17,26.76,12.0,13.0,8.0,33.0,132.0,203.0,249.0
9287,Radim Vrbata,RADIM.VRBATA,8468085,1981-06-13,35.0,R,F,R,ARI,20162017,R,81.0,1368.68,16.9,27.81,20.0,24.0,11.0,55.0,233.0,313.0,409.0
9288,Radko Gudas,RADKO.GUDAS,8475462,1990-06-05,26.0,D,D,R,PHI,20162017,R,67.0,1292.58,19.29,31.61,6.0,10.0,7.0,23.0,113.0,181.0,299.0
9289,Rasmus Andersson,RASMUS.ANDERSSON,8478397,1996-10-27,19.0,D,D,R,CGY,20162017,R,1.0,18.55,18.55,30.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9290,Rasmus Ristolainen,RASMUS.RISTOLAINEN,8477499,1994-10-27,21.0,D,D,R,BUF,20162017,R,79.0,2090.97,26.47,43.52,6.0,17.0,22.0,45.0,186.0,247.0,359.0
9291,Reid Boucher,REID.BOUCHER,8476423,1993-09-08,23.0,C,F,L,N.J,20162017,R,9.0,110.28,12.25,20.21,0.0,2.0,0.0,2.0,12.0,16.0,27.0
9292,Reid Boucher,REID.BOUCHER,8476423,1993-09-08,23.0,C,F,L,NSH,20162017,R,3.0,26.12,8.71,14.29,1.0,0.0,0.0,1.0,3.0,3.0,3.0
9293,Reid Boucher,REID.BOUCHER,8476423,1993-09-08,23.0,C,F,L,VAN,20162017,R,27.0,328.75,12.18,20.2,5.0,1.0,1.0,7.0,55.0,72.0,83.0
9294,Reilly Smith,REILLY.SMITH,8475191,1991-04-01,25.0,R,F,L,FLA,20162017,R,80.0,1468.25,18.35,30.08,15.0,9.0,13.0,37.0,160.0,212.0,287.0
9295,Remi Elie,REMI.ELIE,8477461,1995-04-16,21.0,L,F,L,DAL,20162017,R,18.0,281.25,15.62,25.71,1.0,2.0,4.0,7.0,15.0,23.0,40.0
9296,Rene Bourque,RENE.BOURQUE,8471504,1981-12-10,34.0,R,F,L,COL,20162017,R,65.0,906.37,13.94,23.09,12.0,3.0,3.0,18.0,112.0,157.0,194.0
9297,Richard Panik,RICHARD.PANIK,8475209,1991-02-07,25.0,R,F,L,CHI,20162017,R,82.0,1208.17,14.73,24.26,22.0,12.0,10.0,44.0,155.0,206.0,270.0
9298,Rick Nash,RICK.NASH,8470041,1984-06-16,32.0,L,F,L,NYR,20162017,R,67.0,1103.1,16.46,27.08,23.0,13.0,2.0,38.0,195.0,265.0,319.0
9299,Rickard Rakell,RICKARD.RAKELL,8476483,1993-05-05,23.0,R,F,R,ANA,20162017,R,71.0,1234.42,17.39,28.62,33.0,13.0,5.0,51.0,177.0,260.0,329.0
9300,Riley Barber,RILEY.BARBER,8477003,1994-02-07,22.0,R,F,R,WSH,20162017,R,3.0,25.73,8.58,14.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0
9301,Riley Nash,RILEY.NASH,8474062,1989-05-09,27.0,C,F,R,BOS,20162017,R,81.0,1118.23,13.81,22.8,7.0,8.0,2.0,17.0,125.0,171.0,213.0
9302,Riley Sheahan,RILEY.SHEAHAN,8475772,1991-12-07,24.0,C,F,L,DET,20162017,R,80.0,1117.73,13.97,22.82,2.0,5.0,6.0,13.0,109.0,159.0,197.0
9303,Rob O'Gara,ROB.O'GARA,8476303,1993-07-06,23.0,D,D,L,BOS,20162017,R,3.0,48.03,16.01,26.69,0.0,0.0,0.0,0.0,2.0,3.0,3.0
9304,Robbie Russo,ROBBIE.RUSSO,8476418,1993-02-15,23.0,D,D,R,DET,20162017,R,19.0,305.32,16.07,26.25,0.0,0.0,0.0,0.0,18.0,31.0,40.0
9305,Robby Fabbri,ROBBY.FABBRI,8477952,1996-01-22,20.0,C,F,L,STL,20162017,R,51.0,795.83,15.6,25.76,11.0,12.0,6.0,29.0,91.0,126.0,160.0
9306,Robert Bortuzzo,ROBERT.BORTUZZO,8474145,1989-03-18,27.0,D,D,R,STL,20162017,R,38.0,535.3,14.09,23.21,1.0,2.0,1.0,4.0,45.0,65.0,87.0
9307,Robert Hagg,ROBERT.HAGG,8477462,1995-02-08,21.0,D,D,L,PHI,20162017,R,1.0,21.32,21.32,32.79,0.0,0.0,0.0,0.0,5.0,6.0,9.0
9308,Rocco Grimaldi,ROCCO.GRIMALDI,8476428,1993-02-08,23.0,C,F,R,COL,20162017,R,4.0,44.0,11.0,17.82,0.0,1.0,0.0,1.0,11.0,13.0,18.0
9309,Roman Josi,ROMAN.JOSI,8474600,1990-06-01,26.0,D,D,L,NSH,20162017,R,72.0,1805.38,25.07,41.24,12.0,20.0,17.0,49.0,218.0,286.0,410.0
9310,Roman Lyubimov,ROMAN.LYUBIMOV,8479648,1992-01-06,24.0,L,F,R,PHI,20162017,R,47.0,450.18,9.58,15.64,4.0,1.0,1.0,6.0,41.0,67.0,84.0
9311,Roman Polak,ROMAN.POLAK,8471392,1986-04-28,30.0,D,D,R,TOR,20162017,R,75.0,1344.03,17.92,29.45,4.0,2.0,5.0,11.0,64.0,102.0,165.0
9312,Ron Hainsey,RON.HAINSEY,8468493,1981-03-24,35.0,D,D,L,CAR,20162017,R,56.0,1250.22,22.33,36.67,4.0,7.0,3.0,14.0,62.0,93.0,150.0
9313,Ron Hainsey,RON.HAINSEY,8468493,1981-03-24,35.0,D,D,L,PIT,20162017,R,16.0,335.93,21.0,34.45,0.0,1.0,2.0,3.0,9.0,16.0,36.0
9314,Ryan Callahan,RYAN.CALLAHAN,8471339,1985-03-21,31.0,R,F,R,T.B,20162017,R,18.0,254.57,14.14,23.46,2.0,1.0,1.0,4.0,22.0,33.0,42.0
9315,Ryan Carpenter,RYAN.CARPENTER,8477846,1991-01-18,25.0,C,F,R,S.J,20162017,R,11.0,114.22,10.38,17.26,2.0,2.0,0.0,4.0,20.0,22.0,23.0
9316,Ryan Dzingel,RYAN.DZINGEL,8476288,1992-03-09,24.0,C,F,L,OTT,20162017,R,81.0,1165.43,14.39,23.64,14.0,13.0,5.0,32.0,123.0,159.0,203.0
